numClub,AdressePostale,Latitude,Longitude
515724,1 rue alfred de vigny 37240 ESVES LE MOUTIER,47.0410556,0.9072486
516870,37320 ESVRES,47.284385,0.7852699999999999
538487,37600 FERRIERE SUR BEAULIEU,47.138725,1.03656
521070,ALLEE DE LA POUPARDIERE 37230 FONDETTES,47.4019139,0.6003326999999999
518048,37460 GENILLE,47.184903,1.0932679
512272,18 RUE DU LAVOIR 37340 GIZEUX,47.39162169999999,0.1967177
550075,37350 LE GRAND PRESSIGNY,46.92061899999999,0.803318
520956,37110 LES HERMITES,47.664534,0.751185
505334,Route de Mouzilly 37420 HUISMES,47.2214593,0.2732787
520708,37140 INGRANDES DE TOURAINE,47.282328,0.266382
852747,RUE JOSEPH CUGNOT - B.P. 321 37303 JOUE LES TOURS CEDEX,47.342976,0.636116
553790,2 RUE DU CLOS NEUF 37300 JOUE LES TOURS,47.3544784,0.6567071999999999
534021,Route des maisons neuves 37300 JOUE LES TOURS,47.3251928,0.6548621
581822,Mairie - Place Bouchard 37220 L ILE BOUCHARD,47.1197226,0.4248886
581865,MAIRIE RUE DANGE D'ORSAY 37240 CHAPELLE BLANCHE ST MARTIN,47.0856643,0.7921153
544106,6 BIS RUE DU PETIT PLESSIS 37520 LA RICHE,47.38236029999999,0.6538255
551760,2 PLACE DU 14 JUILLET 37130 LANGEAIS,47.3245196,0.4082001
513787,Place Adolphe LANGLOIS 37130 LIGNIERES DE TOURAINE,47.2978543,0.4171246
531964,37530 LIMERAY,47.459387,1.040952
504934,1 allée du Maquis de Césario 37600 LOCHES,47.1267175,1.0014779
523311,26 TER RUE VICTOR HUGO 37230 LUYNES,47.3875008,0.5485088
518823,37150 LUZILLE,47.262128,1.059992
590131,37800 MAILLE,47.0527019,0.580328
582325,MAIRIE 37390 METTRAY,47.4525505,0.6492728999999999
512279,20 LA PIERRE A BIDAULT 37380 MONNAIE,47.50792,0.7899879999999999
522603,37250 MONTBAZON,47.2869839,0.713777
504926,43 rue Descartes 37270 MONTLOUIS SUR LOIRE,47.38684689999999,0.8170765999999999
552454,1 rue de la Couteauderie 37460 MONTRESOR,47.1570168,1.1965411
511976,rue Maurice Ravel 37260 MONTS,47.275336,0.6427079
505444,10 avenue des Courvoyeurs 37530 NAZELLES NEGRON,47.4316668,0.9542409
542306,18 RUE DU 8 MAI 1945 37370 NEUVY LE ROI,47.6058412,0.5986602
519669,IMPASSE DES PRIMEVERES 37390 NOTRE DAME D OE,47.45873030000001,0.705023
551121,37380 NOUZILLY,47.543367,0.744155
551126,7 rue des Marronniers 37800 NOYANT DE TOURAINE,47.1063312,0.5864366
547586,8 rue Jeanne d'Arc 37460 ORBIGNY,47.2096813,1.2352541
514636,5 rue des sports 37210 PARCAY MESLAY,47.4418535,0.7422243
527844,37230 PERNAY,47.44389899999999,0.499282
526141,37600 PERRUSSON,47.100065,1.013676
511766,22 RUE DE LA CHATAIGNERAIE 37260 PONT DE RUAN,47.2562556,0.572874
581868,2 PLACE DE LA MAIRIE 37800 PORTS SUR VIENNE,47.0150212,0.5538373
548238,2 bis place du champ de foire 37290 PREUILLY SUR CLAISE,46.8536688,0.9277709
581189,30 RUE DES SABOTIERS 37310 REIGNAC SUR INDRE,47.2282636,0.9116846
582284,MAIRIE 37120 RICHELIEU,47.0127372,0.3242559
553511,1 PLACE DU MARCHE 37120 RICHELIEU,47.0127198,0.3241109
528295,37220 RILLY SUR VIENNE,47.058026,0.493935
551890,37190 RIVARENNES,47.266654,0.356684
560533,14 PLACE OUEGUEDO 37500 RIVIERE,11.8337707,-0.4168891
519772,PLACE DU 8 MAI 1945 37210 ROCHECORBON,47.41423109999999,0.7548735
582286,5 RUE DU 11 NOVEMBRE 37360 ROUZIERS DE TOURAINE,47.5166439,0.648309
563765,37340 SAVIGNE SUR LATHAN,47.444617,0.320189
511010,RUE DU STADE 37420 SAVIGNY EN VERON,47.2037273,0.1420575
517327,1 rue des Saulniers 37800 SEPMES,47.0697525,0.6722994000000001
582007,La Mairie 37330 SOUVIGNE,47.5203151,0.3989437
538435,6 rue des écoles 37360 ST ANTOINE DU ROCHER,47.4966375,0.62919
511974,31 rue Frédéric Joliot Curie 37550 ST AVERTIN,47.34646499999999,0.7302485
515603,37500 ST BENOIT LA FORET,47.215351,0.321748
581867,MAIRIE 37320 ST BRANCHS,47.2273285,0.7717421999999999
849646,204 BOULEVARD CHARLES DE GAULLE 37540 ST CYR SUR LOIRE,47.4159707,0.6652593
511543,35 RUE DE PRENEY 37540 ST CYR SUR LOIRE,47.4184548,0.6517587
511973,37800 ST EPAIN,47.144626,0.53659
547529,37600 ST FLOVIER,46.96808499999999,1.026439
523475,1297 route du stade la jarnière 37600 ST HIPPOLYTE,47.0580351,1.1012887
523937,Mairie de st Martin le beau 37270 ST MARTIN LE BEAU,47.356049,0.9103625
525565,37140 ST NICOLAS DE BOURGUEIL,47.284852,0.12535
554358,7 rue fabienne landy 37700 ST PIERRE DES CORPS,47.38645469999999,0.7187457
504935,58 RUE DANIELLE CASANOVA 37700 ST PIERRE DES CORPS,47.39131099999999,0.73802
527556,37800 STE CATHERINE DE FIERBOIS,47.1573,0.6540699999999999
550520,5 Rue Verdi 37200 TOURS,47.3684319,0.7118110999999999
535037,LES EPINES FORTES 37700 ST PIERRE DES CORPS,47.3918459,0.7500485
522955,5/ 7 RUE PIERRE ET MARIE CURIE 37100 TOURS,47.4295364,0.6805766999999999
582086,2 AVENUE CAMILLE CHAUTEMPS 37000 TOURS,47.3798124,0.7270538999999999
522600,2 Bis Allée Alcuin 37200 TOURS,47.3614773,0.6923066
519004,1 RUE ST LIDOIRE 37000 TOURS,47.3950137,0.6780433
2104,2 AVENUE CAMILLE CHAUTEMPS 37000 TOURS,47.3798124,0.7270538999999999
520472,5 RUE BENJAMIN FRANKLIN 37100 TOURS,47.41265569999999,0.6942338
547480,12 RUE DU LIGET 37100 TOURS,47.4316966,0.6799142
504917,2 rue jules Ladoumegue 37000 TOURS,47.3772621,0.7326750999999999
546919,26 RUE NICOLAS POUSSIN 37000 TOURS,47.3729373,0.6864182
551127,1 RUE DU STADE 37320 TRUYES,47.2753707,0.8443978
518549,18 rue de La Croix Saint Paul 37250 VEIGNE,47.2828005,0.7485102
582552,39 avenue de la Guérinière 37270 VERETZ,47.3535394,0.8017415
560782,37190 VILLAINES LES ROCHERS,47.218976,0.497731
529944,37700 LA VILLE AUX DAMES,47.3926795,0.7519085999999999
512577,Place des Martyrs de la Résistan 37110 VILLEDOMER,47.5458462,0.8886645
529266,70 RUE DU CARROI DU VIGNAU 37260 VILLEPERDUE,47.206152,0.6399237999999999
512278,37330 VILLIERS AU BOUIN,47.574813,0.312405
663878,93 ROUTE DE MONNAIE 37210 VOUVRAY,47.4319046,0.7972104999999999
504943,7 rue Marin Galliot 41240 BEAUCE LA ROMAINE,47.9118728,1.5234874
582692,5 RUE LATHAM 41000 BLOIS,47.59746029999999,1.3146933
545766,rue Duguay Trouin 41000 BLOIS,47.593061,1.3007455
533251,20 rue Roland Dorgeles 41000 BLOIS,47.581467,1.3091877
548235,107 ROUTE DE CHATEAU RENAULT 41000 BLOIS,47.583065,1.3037526
582111,58 AVENUE DE FRANCE 41000 BLOIS,47.5943304,1.3152493
582469,17 rue Roland Garros 41000 BLOIS,47.591679,1.3106958
542757,RUE DE CANDY 41250 BRACIEUX,47.5499418,1.5488135
564073,30 bis rue de Sully 41250 BRACIEUX,47.5519335,1.5463731
548236,90 rue nationale 41120 CHAILLES,47.5312581,1.3064855
514350,41320 CHATRES SUR CHER,47.264819,1.904471
526957,Rue du marechal de Lattre 41150 CHAUMONT SUR LOIRE,47.4824332,1.1941323
512415,mairie route de romorantin 41600 CHAUMONT SUR THARONNE,47.60944019999999,1.9037567
520018,15 RUE DES BASSES ROCHES 41260 LA CHAUSSEE ST VICTOR,47.611937,1.3665683
505123,11 RUE NATIONALE 41700 CHEMERY,47.3506842,1.4797422
514336,2 les Étangs Frileux 41120 CHITENAY,47.5138854,1.3826516
504966,RUE DU STADE 41700 CONTRES,47.4219459,1.4320167
505208,PLACE DU 18 SEPTEMBRE 1859 41120 CORMERAY,47.492151,1.406409
546400,41110 COUFFY,47.247576,1.43965
504928,41700 COUR CHEVERNY,47.508733,1.457552
560589,1 place Saint-Pierre 41220 DHUIZON,47.5895915,1.6576373
549376,41360 EPUISAY,47.901233,0.929624
546906,41120 FOUGERES SUR BIEVRE,47.4478099,1.3411169
538420,LA BEAUDRONNIERE 41270 DROUE,48.04055,1.076242
531723,3 bis rue des TAILLEURS 41230 GY EN SOLOGNE,47.3452728,1.5828641
515257,41190 HERBAULT,47.604235,1.139623
552107,AVENUE DE L'HOTEL DE VILLE 41600 LAMOTTE BEUVRON,47.6010034,2.0245832
582559,LA MAIRIE 9 PLACE DE L'EGLISE 41360 LUNAY,47.8085009,0.9151499999999999
563858,Route de Millançay 41210 MARCILLY EN GAULT,47.4641482,1.8712999
541778,24 rue des Ecoles 41330 MAROLLES,47.6455431,1.305319
509273,41500 MAVES,47.743656,1.364256
504856,41500 MER,47.7004423,1.5101354
548255,718 rue alphonse lamartine 41130 MEUSNES,47.25423910000001,1.486762
560229,Place du Marché 41170 MONDOUBLEAU,47.980515,0.8946529999999999
504881,41800 MONTOIRE SUR LE LOIR,47.752435,0.8623879999999999
504886,25 RUE NATIONALE 41400 MONTRICHARD,47.3430136,1.1838738
549456,41160 MOREE,47.903352,1.234261
552065,RUE DE LA MAIRIE 41500 MUIDES SUR LOIRE,47.6682282,1.5235658
505060,41230 MUR DE SOLOGNE,47.4124,1.607615
515097,2  rue du stade 41100 NAVEIL,47.796009,1.0313134
581739,2 rue du stade 41100 NAVEIL,47.796009,1.0313134
590258,Mairie de Neung sur Beuvron 41210 NEUNG SUR BEUVRON,47.5344312,1.8054878
550400,STADE DE CORDY 41600 NOUAN LE FUZELIER,47.5479674,2.0302559
525443,LE BOURG 41700 OISLY,47.3892361,1.3778482
541188,4 Rue Lecoq 41150 ONZAIN,47.4995375,1.1782156
529050,41190 ORCHAISE,47.59069,1.198809
504948,5 rue de la Salle 41290 OUCQUES,47.8231539,1.2936404
518434,41200 PRUNIERS EN SOLOGNE,47.322178,1.670707
505430,4 rue de la Croix de Pierre 41230 SOINGS EN SOLOGNE,47.4134888,1.5244475
500338,15 AVENUE DE PARIS 41200 ROMORANTIN LANTHENAY,47.3701829,1.73902
528281,RUE DE LONG EATON 41200 ROMORANTIN LANTHENAY,47.35611309999999,1.7560919
549377,14 rue hubert fillay 41200 ROMORANTIN LANTHENAY,47.3435065,1.7367606
504920,18 AVENUE DE LA RESISTANCE 41300 SALBRIS,47.4286682,2.0597199
550132,41120 SAMBIN,47.437842,1.295083
504880,stade rue des pâtis 41360 SAVIGNY SUR BRAYE,47.8779137,0.8073239
514349,4 RUE DE BOURGOGNE 41300 SELLES ST DENIS,47.3867528,1.9238125
560140,8 Rue Pressigny 41130 SELLES SUR CHER,47.276709,1.5431953
527929,41130 SELLES SUR CHER,47.27484,1.554083
510230,41100 SELOMMES,47.756017,1.193097
539676,rue de la mairie 41170 SOUDAY,48.0358473,0.8635476999999999
505440,8 RUE DU BOIS 41300 SOUESMES,47.4585188,2.1810327
505176,RUE DU STADE 41110 ST AIGNAN,47.2677279,1.3603603
505182,18 rue Jules Ferry 41310 ST AMAND LONGPRE,47.6894131,1.0161627
528881,41350 ST GERVAIS LA FORET,47.561093,1.361681
531724,41320 ST JULIEN SUR CHER,47.2821039,1.774068
505067,Place de la mairie 41220 ST LAURENT NOUAN,47.71698689999999,1.6117019
538422,17 RUE SAINT GEORGES 41800 ST MARTIN DES BOIS,47.723603,0.8259719999999999
534010,Section Football 41100 ST OUEN,49.2285662,-2.2023038
524973,41140 ST ROMAIN SUR CHER,47.31814199999999,1.400074
505234,20 rue de la Paix 41210 ST VIATRE,47.52156979999999,1.9324586
519551,41500 SUEVRES,47.6670773,1.4610338
505431,1 route de chatres 41300 THEILLAY,47.3130235,2.0388838
864155,76 Rue de la Fontaine Herbault 41140 THESEE,47.3310991,1.3350419
524974,41220 THOURY,47.630339,1.595906
582748,1 IMPASSE DE LA MARIEE 41100 VENDOME,47.8026987,1.0375728
504817,41103 VENDOME CEDEX,47.723111,1.009018
514337,Rue de la tutinière 41160 LA VILLE AUX CLERCS,47.91443599999999,1.0824609
518553,21 rue des écoles 41000 VILLEBAROU,47.6189161,1.3251724
525259,18 Rue de la Chaussée 41000 VILLEBAROU,47.6244092,1.3400498
505020,RUE DES CHANTELETTES 41200 VILLEFRANCHE SUR CHER,47.295539,1.763109
523161,6 RUE BERRY 41100 VILLETRUN,47.7856278,1.1616053
527444,PLACE FORTIER 41100 VILLIERS SUR LOIR,47.8065341,0.9948047999999999
520950,RUE DU STADE 41350 VINEUIL,47.584587,1.3831469
517966,41600 VOUZON,47.645159,2.058555
511828,126 RUE MAURICE GENEVOIX 45200 AMILLY,47.99180699999999,2.7711542
520294,45330 AUGERVILLE LA RIVIERE,48.252386,2.4373
535803,45130 BAULE,47.810866,1.670725
518977,45480 BAZOCHES LES GALLERANDES,48.164554,2.042537
526495,1 ALLEE PIERRE DE RONSARD 45190 BEAUGENCY,47.781098,1.6233418
505375,AVENUE DE CHAMBORD 45190 BEAUGENCY,47.7808765,1.6343031
560857,1 RUE DE LA CITE 45340 BEAUNE LA ROLANDE,48.0666508,2.4298813
553733,COUR D'ANTIN 45270 BELLEGARDE,47.9880128,2.4421181
560105,3 RUE DE VERDUN 45760 BOIGNY SUR BIONNE,47.9222809,2.0096017
526952,45290 BOISMORAND,47.786864,2.718628
560138,15 Avenue Leclerc 45420 BONNY SUR LOIRE,47.5605157,2.8407401
581014,45430 BOU,47.874291,2.046761
519638,15 BIS AVENUE DE LA GARE 45300 BOYNES,48.11811429999999,2.3596459
582009,58 cité saint jean val jardin 45250 BRIARE,47.640045,2.7406229
504865,2 BIS RUE DU PORT A BELLEAU 45250 BRIARE,47.652389,2.7313042
581549,11 AVENUE DU CHATEAU 45120 CEPOY,48.0443153,2.7409923
553261,1 PLACE DU BOURG 45380 CHAINGY,47.8872555,1.8428199
528086,47 TER RUE ROGER SALENGRO 45120 CHALETTE SUR LOING,48.0156048,2.7155165
550720,1 place de la république 45120 CHALETTE SUR LOING,48.0148066,2.7320278
534003,21 BIS RUE MARLIN 45120 CHALETTE SUR LOING,48.0179706,2.7125781
563958,45400 CHANTEAU,47.966174,1.972836
580847,57 PLACE DE L'HOTEL DE VILLE 45220 CHATEAU RENARD,47.9333053,2.926764
505379,30 RUE BASILE BAUDIN 45110 CHATEAUNEUF SUR LOIRE,47.8653597,2.2219315
519670,45360 CHATILLON SUR LOIRE,47.59055799999999,2.752932
582283,MAIRIE CHEVILLY 45520 CHEVILLY,48.026472,1.8745774
505081,42 grande rue 45170 CHILLEURS AUX BOIS,48.0709579,2.1335275
505041,RUE DU STADE 45370 CLERY ST ANDRE,47.8163133,1.7515766
547227,45720 COULLONS,47.5986283,2.5019158
515096,1 PLACE HONORE COMBE 45320 COURTENAY,48.0396139,3.058514
505352,STADE JACQUES DE GANAY 45570 DAMPIERRE EN BURLY,47.7629615,2.5083318
525135,Route d'Orléans 45150 DARVOY,47.8543852,2.0848037
511540,11 rue des poirier 45680 DORDIVES,48.1511743,2.7775517
582744,RUE ANDRE CHENAL 45450 FAY AUX LOGES,47.9257364,2.1398069
525701,151 RUE MARCELIN BERTHELOT 45400 FLEURY LES AUBRAIS,47.9291756,1.915872
549470,RUE DU STADE 45520 GIDY,47.9916146,1.8370017
504859,3 CHEMIN DE MONTFORT 45503 GIEN CEDEX,47.6981128,2.6248044
549443,118 RUE DU BOIS DE DEURE 45130 HUISSEAU SUR MAUVES,47.8931039,1.7028165
528298,27 BIS RUE DE COUTES 45140 INGRE,47.9196393,1.8238438
552008,2  CHEMIN DU PARADIS 45150 JARGEAU,47.8666148,2.1153307
582644,29 Place Mairie 45370 JOUY LE POTIER,47.7467101,1.8101625
523929,3 rue d'ingré 45380 LA CHAPELLE ST MESMIN,47.8914825,1.8399152
514523,22 bis rue des près verts 45240 LA FERTE ST AUBIN,47.7178125,1.9460568
550650,18 rue du limousin 45210 LA SELLE SUR LE BIED,48.0631257,2.8944447
511834,45740 LAILLY EN VAL,47.740925,1.7278136
516385,19 ET 21 PLACE DU Martroy 45330 LE MALESHERBOIS,48.2964786,2.4154215
590703,34 RUE DE LA MAIRIE 45460 LES BORDES,47.8123348,2.4015623
514712,Route de la forêt 45260 LORRIS,47.8851783,2.5161508
527442,113 Rue des relais 45240 MARCILLY EN VILLETTE,47.7645077,2.0193814
529946,Rue du Vieux Bourg 45760 MARIGNY LES USAGES,47.9544006,2.0206737
539053,CHEMIN DES GREVES 45130 MEUNG SUR LOIRE,47.819882,1.696455
500113,45203 MONTARGIS CEDEX,47.99729,2.736291
526955,RUE DE LA POSTE 45340 NANCRAY SUR RIMARDE,48.069712,2.331308
505347,21 RUE DE LA GADROUE 45170 NEUVILLE AUX BOIS,48.07007790000001,2.0438022
564164,45500 NEVOY,47.713469,2.579797
505032,45290 NOGENT SUR VERNISSON,47.846388,2.741782
518551,230 RUE DE L'YVETTE 45160 OLIVET,47.863257,1.8932088
548992,Place Ernest Renan 45100 ORLEANS,47.838127,1.934196
890621,16 AVENUE DES DROITS DE L'HOMME 45029 ORLEANS CEDEX 1,47.91683099999999,1.9246741
513055,Avenue du champ de mars 45100 ORLEANS,47.89401789999999,1.8918055
551718,3 AVENUE CLAUDE GUILLEMIN 45060 ORLEANS CEDEX 2,47.8298069,1.9375821
511656,2 RUE EUGENE SUE 45000 ORLEANS,47.917699,1.9443411
523312,232 BIS FAUBOURG ST.VINCENT 45000 ORLEANS,47.9171823,1.9173096
504891,7 rue Beaumarchais 45100 ORLEANS,47.8407756,1.941529
550128,147 Route Nationale 157 45140 ORMES,47.9274858,1.8418267
505252,RUE DE LA LOIRE 45250 OUSSON SUR LOIRE,47.5883529,2.7863144
533258,45700 PANNES,48.017792,2.668507
505053,ROUTE DU PONT 45310 PATAY,48.051602,1.6956621
522511,120  RUE DE L'EGLISE 45200 PAUCOURT,48.0352239,2.7926944
500287,16 rue gabriel lelong 45300 PITHIVIERS,48.1686494,2.2438832
505151,Route de Toury 45300 PITHIVIERS LE VIEIL,48.1674336,2.2184114
581773,STADE PIERRE AUDIGIER 45500 POILLY LEZ GIEN,47.6783969,2.598283
505399,2 PROMENADE DU PARC 45390 PUISEAUX,48.2029492,2.4723284
515177,45640 SANDILLON,47.8346327,2.0345844
524215,96 avenue du Stade 45770 SARAN,47.9445635,1.8867685
533249,rue de la Valinière 45400 SEMOY,47.9386053,1.947278
517468,45300 SERMAISES,48.2961219,2.203128
523930,8 place du Martroi 45730 ST BENOIT SUR LOIRE,47.8102916,2.3073053
512275,282 ALLEE DE LIMERE 45590 ST CYR EN VAL,47.8134168,1.922767
527554,45590 ST CYR EN VAL,47.8160208,1.9686104
523153,60 rue de Saint Denis - BP 25 45560 ST DENIS EN VAL,47.8789183,1.9552506
524970,BP 60042 45801 ST JEAN DE BRAYE CEDEX,47.912048,1.970843
500281,71 rue Charles Beauhaire 45140 ST JEAN DE LA RUELLE,47.9127161,1.874179
524180,ROUTE DE ST CYR EN VAL 45650 ST JEAN LE BLANC,47.879841,1.933501
530833,45170 ST LYE LA FORET,49.019157,2.247531
539861,45110 ST MARTIN D ABBAT,47.857041,2.267061
581043,42 RUE DU DOCTEUR CHARPENTIER 45230 ST MAURICE SUR AVEYRON,47.8519714,2.9274252
548861,PLACE DE LA SALLE DES FETES 45750 ST.PRYVE ST.MESMIN,47.8847217,1.8733403
504951,RTE DE GIEN 45600 SULLY SUR LOIRE,47.7619706,2.3954626
545601,32 Rue de SULLY 45510 TIGY,47.7950315,2.2008844
522765,100 RUE CHAMBON 45700 VILLEMANDEUR,47.985904,2.69039
564070,mairie de vitry rue Gambetta 45530 VITRY AUX LOGES,47.9399025,2.266422